RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2013,ES,5401,1057.78443,1,9,1,1954,1,1,1,1,1,4,1, ,-2, ,-2,5402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,5402,1057.78443,1,10,1,1960,1,2,1,1,1,2,1, ,-2, ,-2,5401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,5601,480.70868,1,3,1,1957,1,2,1,1,1,4,1, ,-2, ,-2,5602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2013,ES,5602,480.70868,1,3,1,1951,1,1,1,1,1,2,1, ,-2, ,-2,5601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2013,ES,5901,790.44849,1,6,1,1943,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2013,ES,6001,699.85035,1,6,1,1952,1,2,1,1,1,4,1, ,-2, ,-2,6002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,6002,699.85035,1,3,1,1950,1,1,1,1,1,3,1, ,-2, ,-2,6001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,6101,1296.48431,1,12,1,1927,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,6201,469.73507,1,5,1,1946,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,6301,634.87676,1,11,1,1959,1,2,1,1,1,4,1, ,-2, ,-2,6302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,6302,634.87676,1,11,1,1959,1,1,1,1,1,1,1, ,-2, ,-2,6301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,6303,634.87676,1,12,1,1986,1,1,1,1,1,1,1,6302,1,6301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,6304,634.87676,1,8,1,1995,1,2,1,1,1,4,1,6302,1,6301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,6401,2853.85951,1,6,1,1942,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,6402,2853.85951,1,10,1,1945,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,6501,1441.97103,1,5,1,1949,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2013,ES,6601,1817.91921,1,9,1,1982,1,2,1,1,1,1,1, ,-2, ,-2,6602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,6602,1817.91921,1,11,1,1977,1,1,1,1,1,1,1, ,-2, ,-2,6601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,6603,1817.91921,1,2,1,2013,1,1,1,1,1,4,1,6602,1,6601,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,1758.75760,1,0,0
2013,ES,6701,1296.48431,1,2,1,1927,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,6801,3022.84031,1,3,1,1949,1,1,1,1,1,3,1, ,-2, ,-2,6802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2013,ES,6802,3022.84031,1,9,1,1951,1,2,1,1,1,4,1, ,-2, ,-2,6801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2013,ES,6803,3022.84031,1,7,1,1974,1,1,1,1,1,4,1,6801,1,6802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
